particle_id;x_coordinate;y_coordinate;angle
82;1.382831190713159;2.416709716883556;147.58698010172535
83;2.939663320187307;4.809385433908516;359.114019872587
84;1.0032907833341875;0.6436841720739583;216.7440161088759
85;1.4713886509672651;2.232845842049407;181.43062059599012
86;1.0608505725650557;2.640134416887365;210.7963550747907
87;0.7334709450120774;3.373250535536876;150.7942544348316
88;4.861714680580861;1.1580231460518693;67.34725330715932
89;0.7043029513730054;3.4317031459898484;109.63972238259362
90;4.318123014331868;2.2074566784960497;9.877063183198672
91;3.4066694842893384;2.390967241683076;28.18421809807139
92;0.34394567914161567;4.498366597585003;296.3131920454952
93;1.493703458280184;0.5522913004445573;302.87904930001326
94;0.6724039780192576;3.4902089608022315;262.5035645904885
95;4.084641449862093;3.29909537121561;109.2535631774464
96;1.952751553776812;2.107020975555982;51.479716474318636
97;0.1201560915710953;3.5790009599007693;137.03197315640693
98;2.0874889973820965;1.4601522950734296;189.21086947237768
99;2.137398345546484;1.852298948715282;138.92386077797354
100;1.2058959240973632;2.0438082952850993;321.52176062954993
101;4.3608447300467805;4.384719941913609;268.3184149854967
102;2.3121178082789475;4.0651076039614376;314.45103970718867
103;4.053572983051204;3.470525982382568;175.62530056239294
104;3.80751955726649;0.12032324918979376;302.7140614503381
105;2.759663240348953;4.920729019029361;225.62785506464704
106;4.591241222231339;1.9331959806240757;218.6313945197999
107;1.1247563466816801;4.625052519134552;199.03008211420945
108;0.3170497129210942;4.435585701175485;343.55861042282453
109;1.4295192391873108;2.5940372996569177;79.84029405777288
110;4.91012441573767;0.39161380805391;275.74839139973767
111;2.391093700292302;1.1793806341560593;231.39369016091337
112;0.45197100028376735;2.9674587981920157;236.5612415208608
113;0.0992984830706678;3.039607901278003;209.90841813689153
114;3.6376475768358976;2.7150614525632424;249.21300369493147
115;0.4904978606224386;4.434221533562755;84.30240218802385
116;4.726497017253335;0.1952487126507263;316.54045158010064
117;3.884797831463256;3.4046048109299902;258.46212066536737
118;0.34980513378026656;3.551615402735871;40.0506383680072
119;1.1799481776494907;0.5653519899787007;289.51293087885136
120;3.520974870994678;3.496726735777762;75.70971071724072
121;1.180273525231423;1.2818427187161008;94.25594997854904
122;1.9739876248967958;3.568989960378888;158.92213417253066
123;1.521030495827953;3.2801014572049567;39.678903477647566
124;1.9825934066209716;4.075415056094828;357.2482573290236
125;4.459291414441437;3.9787904244721743;206.83410091082658
126;1.5305507137114245;1.93792344504158;147.57708080647822
127;4.830907036188711;1.6773391037552132;128.8874327628786
128;2.4401895130136992;1.5883714520049224;143.79069488291148
129;4.005435495945782;1.9682701162660927;317.42334611131463
130;3.729864275782223;1.5959081750893633;294.57157241266
131;0.5010764314782756;1.788784024921528;297.4073337396701
132;0.6568474515713141;3.7646927204734952;126.39220906693956
133;2.0029111436948233;3.393715064699572;125.2065609313133
134;4.947677814002031;1.1602866638443938;350.85689209734414
135;0.05467657599781406;1.8611933012350812;203.76412568999825
136;0.10723470116611955;4.733457029844013;252.67510038391538
137;2.2390605933193886;4.019233396214633;97.10822072052882
138;4.642601712553962;2.1778103411530685;156.97880998927798
139;0.9955409795251052;4.871260966331179;181.27023387665892
140;0.008136277604021136;1.131922981165017;310.9086250312838
141;4.963328223255515;2.6844448383361623;352.1565687797334
142;1.9414983018896736;1.090677884301043;153.5827645098537
143;3.655296234490997;4.1069488950762665;81.41170846084955
144;3.846497368040924;0.4078952880453218;233.42300941202743
145;4.430066743601412;1.1488773877734633;330.1204363121652
146;0.5614005718814008;1.2823635994868032;59.20643582839204
147;3.559002783089737;1.843178022933677;24.91329132731805
148;0.06366851883397473;2.985007132211611;99.56237707905207
149;4.909154584597733;1.245262159690979;235.79378061375655
150;3.0409497083205594;2.073534941692973;291.6515462743043
151;2.1438086799755363;0.953280244499421;354.68174162209624
152;2.5510778646153422;0.9387726422193077;340.94204832992074
153;1.6730318642188573;4.737066180467874;36.71186439206126
154;4.6203848388014555;1.1707525658653128;195.5427074457267
155;0.19619644202474196;2.9047413107743902;282.3054411907678
156;4.077036198275889;0.8406751678513674;241.3729856862298
157;3.309135746212415;1.6836730383310154;288.85655638347725
158;4.7804924662499175;1.6244047356605544;328.123389109824
159;4.889831704074105;4.248059889233707;66.35943176674296
160;1.3201679406619964;0.20528444406181623;90.51384467499103
161;4.815294302930643;0.336818494854359;195.49341618792977
162;2.210329984604314;3.978152413175398;156.2471917759386
163;0.1304682572698257;3.204003663378475;246.98152568097504
164;4.647902952980866;0.5261916744445294;291.63869263981564
165;4.721738970016084;3.8972617000506427;85.27991039772537
166;4.171376457069229;1.558881321296011;31.03845528724908
167;1.8718171060236632;0.449553604130441;286.389736739322
168;2.675478596085508;2.837717493399916;227.5523248550869
169;4.5516233406150475;4.089239641490988;187.33829271451003
170;2.1407861468090417;3.681224853316261;202.1865151112035
171;2.5371003976698474;0.9340108299951588;196.9921424641182
172;4.39423992444783;3.029138553076844;306.8316433886811
173;0.8965455124467686;2.4987103818626277;344.50830360294594
174;4.006069651390584;1.7169294624659064;358.2083504566757
175;0.06854133612918978;4.334239057655261;203.15589385873164
176;1.7403869505162106;2.340673589972111;85.87395990368768
177;0.5907195840436946;1.4609536342788183;129.9776227399364
178;3.147632928857073;0.8822467871193712;130.48690105294023
179;0.20972658280142498;4.48330719489735;91.35780122786235
180;2.0745400269052245;1.4105799115203737;47.872611301489854
181;4.6479783345415795;0.780913892748466;228.84861852264382
182;4.705603704337865;1.5704469382418318;281.91535581658684
183;3.811768608349358;1.439070249661179;165.02381438147077
184;3.928642672707861;1.595884258484832;64.84393742905436
185;3.90802342923767;0.9097997192097579;271.4156063613751
186;4.331797727204963;4.515164643563717;92.95229282856711
187;0.5363919469793893;1.8424419696760796;359.3941373406071
188;3.942208374505194;4.19700070437421;180.8968319791301
189;1.4664326033758934;1.7341172561444114;246.69163135766675
190;3.6872159490046945;3.499091997963934;266.5841316658458
191;2.9746711173413964;0.41936008896709065;157.5318285035194
192;0.6018518074071333;0.5828932510987711;54.18567053057564
193;4.581388725523751;4.942662228662302;120.26551491221606
194;4.384311533847571;4.896668529896227;105.25110067128733
195;1.6325795496559148;2.9752619028982243;245.94987560989182
196;4.873165251800699;3.3825737569517287;342.96073311318236
197;1.6093388576154184;4.888267260875183;106.68053228810939
198;3.683081582339306;4.745555993577426;13.991962205143933
199;1.8370111712267023;2.51063421733717;343.3018264188657
200;4.880511261506324;1.9272703289042785;100.8733991820609
201;3.833304459309166;2.2360914386618544;296.6041561378781
202;4.401575681914843;0.7643550047588032;343.00295813407394
203;1.510029279985916;2.955184011659684;286.45140388474243
204;3.2330952367572334;4.158560526523559;86.39981123590148
205;2.982678238485705;0.13097228818536033;121.94405245729446
206;4.658210632897459;4.405605097216006;338.1164403465847
207;1.1841843482040733;0.05426889488902853;173.81758020123962
208;3.2878435612609573;1.0924636622038597;165.55392461251878
209;4.9381594415950145;0.6839980719311722;8.36605210553206
210;3.039649215299759;4.111585894696643;223.13086473278582
211;3.334026860473239;0.0469520129129225;33.04318153971762
212;4.874150028324664;2.8611583481094565;339.00808173749544
213;4.70573075109404;1.118442540514435;320.0644553195411
214;3.8361104755027737;3.5278526455348653;40.462903340991296
215;1.189122510332115;2.1960327419175707;280.8051181711045
216;2.2449931071143627;0.0021751662080032874;9.934853480379742
217;4.48019596811984;2.602968219902378;69.34444789278795
218;0.5534441765759562;1.3549206991042795;358.4493134166076
219;1.8666062309901394;4.9088490308225445;229.60945900624728
220;4.559553424331874;0.2595901918386351;151.67134704979705
221;2.287737097810201;0.18010719447790147;49.01012084633595
222;1.282328061465328;2.3356135253004657;214.1886875544104
223;4.943231555178881;0.6624370039554922;86.62914352764591
224;3.9202072832993244;1.5672941912684686;192.28280090936914
225;2.038198893355863;0.1569275597514147;196.80502210559425
226;2.144074162077627;4.105594033283681;116.02620730083702
227;1.0598055287713926;2.5807907978428952;55.480456468407304
228;1.3381443285541645;0.9076260750505771;196.90635473345372
229;1.7795933445635885;1.078784557929668;206.6525848095882
230;2.6161707975221065;4.109671626549817;37.238977317787686
231;3.1451487319501465;4.6159337779007545;221.93390781248644
232;2.8306358666037337;1.5063882881258195;129.9861305249595
233;0.20280116040710394;4.441518986131204;257.20778684957025
234;1.892271323211655;1.9180163451342795;20.944661920840936
235;3.231568458733145;2.388906394965651;51.67708116376672
236;2.411084850248649;0.04321936944795879;286.079643996722
237;3.328943182603352;3.9782406649268682;271.30441464006685
238;1.996641465202409;3.986954785715564;18.7737117412491
239;3.920388537695846;1.138591762273189;271.93765028376
240;0.13491997548427226;0.7367114034538419;51.628707082489136
241;2.769318398286199;3.025027453694414;348.4961744711744
242;3.846239070534164;2.7870120078554117;353.6209068351395
243;2.8816817139001767;3.694537771268027;279.06491404669083
244;1.5669728860964827;2.3689548559855105;155.84715057842618
245;1.8169223023638048;3.470721699657056;238.59866618395316
246;1.4021262243805999;4.225388458241526;108.10979410802219
247;1.7468189338322122;1.8975011045213326;9.117600961279315
248;2.8095875185202313;4.415595941825151;180.32537390100745
249;3.7915655417123864;3.608779479120836;130.23777613561543
250;1.658207688143312;1.1613437912870006;60.824326159703475
251;3.270430529797181;1.7467773425197242;115.79128154764334
252;2.065565377625609;4.232446223020505;30.43063282517921
253;2.671342969639063;0.5668912953966609;263.48697493455234
254;0.049535305848047995;4.463553721929301;204.77041291790604
255;2.9157348191389953;2.79410477101358;124.7857604960024
256;2.128426345107488;3.7879394119285896;30.496922060006053
257;2.5820719536518784;2.551356826886843;137.37887260431407
258;1.773539511450211;2.606072529674477;347.58010797537935
259;3.177452176805915;0.7552767160287421;19.02005390530952
260;2.4059512421721334;1.6927299435123533;180.6556394730841
261;3.6991092715888003;2.364517506542347;323.6570414674876
262;4.15818123179072;1.7942912358263818;95.42632460556844
263;2.9147109625729812;4.070058391584065;220.68418408683152
264;3.5869273072208205;4.3157878890497665;331.49918536229916
265;2.7245810948876192;2.2202303859686574;345.7995350025276
266;1.0009135936824092;4.297492140171283;105.36759638061964
267;4.130946742887084;3.1192901025394812;202.2836601966089
268;1.854645049110097;3.7809716503693864;203.40780977311343
269;0.29198925956702815;4.594719933891007;284.99585707349615
270;0.18362968410552682;2.4165034346101693;323.0144354320458
271;1.7516979116039848;0.8760475992872507;80.1691587159524
272;2.419148291592741;1.3485358247665613;119.33692360976468
273;0.2350823661610585;4.540091222170136;323.524483066581
274;2.173026659412673;3.3698404058952267;284.57275842760305
275;4.89837355303678;3.8796561827241387;118.27655676254398
276;2.1375361037178218;0.20432851319198198;29.167817676133275
277;2.2553349731841332;4.058319321420076;2.1771938521648737
278;4.164721416302069;0.06481653336567361;41.59580440145844
279;0.5928096709049652;1.5493438801494102;345.57282125939895
280;2.260313267471401;0.5901449085977822;255.70755719460578
281;0.33053773376211626;2.86013654956516;136.95931273964598
282;4.371137658494551;4.60865358372831;214.55065721820307
283;4.52621037263558;0.814534655884121;221.90311905530774
284;0.374779852109412;1.6411533492874382;122.29723228117169
285;1.336590801623569;3.553227768355934;164.83061339967384
286;2.2053265103655244;1.8197595330103984;160.33749033699738
287;0.23774132420211092;4.898473826726339;203.4897548691889
288;0.017238416788115107;2.4743559216379927;81.72091217393469
289;1.5101644755821515;2.888740078224205;210.9812364540515
290;1.5672067745483171;1.170943422176875;75.14759318677892
291;0.03369732498748279;2.5975790934780276;348.2798910168938
292;1.3633536890740916;4.438355961077455;66.77357440246543
293;0.8378291156351259;0.2699284381111172;110.08574100954685
294;0.13807584831731223;1.684152847775116;138.85221118800067
295;3.5197635778989724;3.3528272289581187;83.50445278226996
296;4.5818818513444635;4.7163603152245575;352.49760801243264
297;1.1455440928188942;1.4504658012030318;279.1551018125114
298;4.862810733822381;2.046680436518695;113.88771203411704
299;2.648811305106987;0.030090554493371058;178.7658746084174
300;1.6874042363790172;0.5996058850717068;24.647104239320733
301;1.7336861559550787;3.077609578941966;204.2723903558462
302;4.207743938125594;0.17419718855998467;80.9514163510593
303;2.331198865660598;2.9743619167911723;49.13263297994667
304;0.19628410343631497;0.6497167448144636;128.4555145679858
305;0.23148593408442553;0.7014404548956615;183.39411904620292
306;1.8834953970358825;4.393133271456903;111.49601919898593
307;3.668381824744313;4.900136190012369;94.7444764357745
308;4.3574180588581966;3.208647626924812;357.5960092917984
309;0.05254799745420535;2.136946693395502;20.822948574690354
310;0.9396613408105353;2.4857400729869275;328.3766858391441
311;1.3258330996130248;4.502703222986851;29.365868430344648
312;4.452789940439374;2.056664653473204;173.6674920435965
313;1.873995212808484;1.3833115615634255;124.40353384729261
314;2.435406557915298;4.754556801689907;21.708812216418888
315;4.230753753421196;3.266917189901016;344.0183372586951
316;4.059222345118955;1.5085291832443253;83.19175121324193
317;1.443613616665137;1.5525213215470028;72.34982354538492
318;2.9322687855710807;3.6074928303224754;72.36622086898213
319;3.894087422485188;1.1957110711369545;139.32117354673974
320;3.2887829102714066;4.9693321553721965;217.14224984151994
321;2.4243506264155332;2.7085639071438106;187.17841374959485
322;1.8012861472325925;2.108191449902999;136.1669967429312
323;2.1778022083114923;4.51481704046561;152.0986636455918
324;2.009213663509433;1.844585424574734;266.943832615592
325;4.576671986425581;0.06536406915623683;283.9906610588949
326;2.7868207541520347;2.144471377325907;329.8541670723839
327;1.652492830301816;2.0441622974888314;102.41874918443095
328;0.7419373684709551;4.229328028109691;62.338891545656296
329;2.652643847851039;3.9720650378989935;214.49095747972945
330;1.5189246380507748;2.438056325986719;322.7595234091168
331;0.1992013362691003;0.010668466583180214;282.91334574602536
332;2.552567731806121;4.530821390229275;183.7230759389759
333;0.28268582833584577;0.7752182677890135;311.84564299389774
334;0.690524352371657;2.003563242710897;175.12912901513275
335;4.890131785210581;0.7220390862367138;225.20718019317758
336;1.7023462919558618;2.74901109968042;18.85303538370977
337;4.15997545307637;2.9602723364888557;43.7773540087222
338;0.48489228989985034;3.9027938391162116;300.37639558688954
339;0.07675766116407134;2.182898560459337;60.17743577512625
340;4.557400428726534;3.369120792116227;264.6379049544151
341;2.7540770647326824;0.31168302528781944;151.09762526211415
342;0.4250092352848467;4.8025968811345825;347.5361410475479
343;1.8160530534416592;1.7593727490333089;283.1009064211954
344;4.395692153622842;3.5267351740521775;153.6907727213744
345;4.045220355027693;3.6654810176116985;90.7409758212248
346;4.7921637275538815;2.598015362205035;278.6286546833048
347;4.278319649908514;3.4162463243635974;66.2255798636841
348;1.1433868709551636;4.673682983920836;345.107355956007
349;2.269055812138145;2.5284032991468215;348.1075863083267
350;0.9051808898722741;3.5517571287116665;140.8223985321114
351;4.264660346706569;3.1222246667487887;297.9991295763711
352;4.1381895900540435;3.016963833618477;41.64102854441409
353;2.8349374261811966;4.683268472060436;152.05611689210426
354;4.437856892631602;1.342474177481876;52.51165318312859
355;1.4669183954278924;0.6232196633007647;304.84669553925795
356;3.6521603909079925;2.616451180710588;124.35219815071355
357;2.657632362326396;1.9449112828852084;86.89241760252102
358;3.4657729895479408;3.718260895419046;344.41587233728484
359;1.5649003403201422;1.5374852279381335;315.62605872864873
360;2.0977831995927576;0.4522699155877785;292.503520522844
361;2.311861084086318;3.5344390287294964;8.06069887478181
362;4.298706466328152;4.141724376997812;347.8698769105395
363;1.1798467729921596;0.2818152830255727;216.4756036144915
364;4.652915763078073;0.49905065497447554;240.18222908183571
365;1.4082283778389193;2.4437089430671826;54.20711245236227
366;3.647228833921451;1.8595816554749574;291.26603092956424
367;1.8461290567730237;3.7431287287066803;115.53653818864467
368;0.9811389695898209;0.35262987842265225;146.4192603898979
369;2.9199614960303317;1.9529884148732806;152.17053957918247
370;0.4868977620333065;3.76084246191017;112.34105737871006
371;4.940721878438171;4.960583346875573;247.80103076203525
372;3.32375745602604;3.5939746270785253;220.20797416728422
373;0.8623018158475276;0.03339720717065786;230.51143453224108
374;0.40200072939744536;3.8153736765722295;201.81170492236294
375;4.354898304150319;2.0744423502218394;335.5142368330037
376;0.6141916437936268;1.2812725743398428;181.59407645194074
377;1.6042504045677386;0.04012447885669179;224.30527655328882
378;2.486638002330026;3.1909797548577448;24.582826241002547
379;2.1726360747766322;3.818086981897662;78.40239643807257
380;1.181420062286724;4.99907436088146;65.46175535883427
381;3.974706890826915;1.6234382241225975;65.32071927714391
382;2.581606647530934;3.1595363571135273;335.8500284456082
383;4.25572498265411;4.883310159620879;129.7183312486881
384;3.78386321366055;3.7302366493371792;120.57055183573786
385;3.800551676881109;1.04406755780735;248.0663050834844
386;4.299111234491277;3.586305499424362;341.2154605080752
387;1.7434785761382292;3.140185983764155;304.7600327651333
388;3.862064517214521;4.4715040150676435;113.16851375801672
389;3.6787290356561253;4.1055438315634625;135.4492169246084
390;3.644271921254596;4.031567271842388;269.46819439854596
391;2.4652517349341654;4.842592537646456;84.49089624809993
392;0.3811815551002895;1.4025383843845418;65.82715641518344
393;0.9612362113231482;4.7449617459415485;168.42734445259524
394;2.0828265978426574;4.346612673830105;218.45895897204457
395;3.365525141504687;4.7071021043494055;98.38318096454203
396;0.3167739075425269;3.091264827787869;231.6023856331568
397;4.306715308326391;0.5145131075431292;190.32820574713168
398;3.9557122874218127;2.4656656710378764;71.13814406604419
399;3.8653301235246222;1.466599987241961;16.22985307763082
400;1.185724779775087;2.1469014610058537;147.37030595661398
401;1.476356959125451;0.7548654587436049;41.466532885061625
402;2.135578047250182;4.451714664974515;31.58507885660677
403;0.5446774491455286;4.38666294438503;149.33641420163121
404;0.07827949695781378;1.7083127203936606;17.40459580820636
405;1.9821755971951283;2.546258919201666;129.1944224299872
406;3.859585918052839;3.4484129582751595;33.09860327127238
407;4.925757059200427;1.0895461025000253;336.6206619952896
408;4.229898755980075;2.12100824481671;10.96607140151396
409;2.7971199635635347;0.7118027952761308;178.5486959686362
410;3.8528082143314424;0.7060033651753367;355.7535464248632
411;2.148621282833121;0.8587212057305149;174.08130527847433
412;2.9425854860180123;2.6540398485870424;321.0678812432814
413;3.9220704260268304;0.9957218525607875;353.40676919814416
414;4.578926642272217;2.637848297830697;310.09966533858227
415;3.0257998589726904;4.2815922358887315;192.15262293266642
416;3.056764905569481;2.002123710920557;186.93074371539723
417;1.1751248874418607;3.4405096450683397;113.4251415481394
418;3.3543058781709654;2.2198494109915585;351.97366722969804
419;2.327528315232329;0.7501498185159089;32.49670358133477
420;1.8337661614509222;0.0011028912087268639;263.5135220106336
421;1.6140313491275249;1.7749638914858852;0.4990932209029486
422;4.530077332928091;0.9314899388921366;251.02858372292152
423;1.2633661814285628;0.047445512311556914;122.24997214169494
424;4.583342870629596;1.7572760860813834;336.13576944175543
425;2.9387832441824524;4.900772428171046;56.71508085522348
426;1.6620946828034016;0.4739969655402204;132.0038012617773
427;2.028515298213084;2.487918998157684;38.54877388321453
428;3.417249186932743;0.30347129990064836;24.734496808621568
429;2.1833887173982305;4.85975840410131;136.548536828141
430;3.0294769738643668;0.09756738519077324;7.328428720291433
431;2.0052982030964865;0.15453655849532788;144.05152842658762
432;4.5737222503612225;2.3432482956993637;247.1709800588276
433;0.45635167732807236;1.7931642481606669;176.60533510284688
434;2.8716850701317513;0.5488191062254233;318.2358651404308
435;1.8188112095067916;4.237964274800592;66.62289173084693
436;1.7029536258057871;2.3753474366771576;154.9462632327971
437;4.834281265850572;3.5969289413049514;335.30937331433853
438;1.3999763314337295;4.195679678590421;71.19544108067677
439;0.5755011466670135;3.8043432634133008;46.11476944852336
440;0.8354270073555004;0.8742240922019628;295.7085548042865
441;1.3935549578510513;4.12747483084514;57.51210259940549
442;4.080820699390162;3.7371993816713722;349.27099379903245
443;1.414957137127485;3.723229986978927;37.58605569492798
444;3.801811643789876;0.04166235229442539;217.30470129808955
445;1.6716797134974044;1.1370936978893842;331.1540025568198
446;1.4250397964987354;4.314062987929512;57.81505994172113
447;3.844067758477561;3.9264828195511763;247.96940920734224
448;3.0730037167344793;2.9885181907858804;149.7745483505629
449;3.013094654136721;3.238881862681356;142.02892945087626
450;4.890508960477163;0.9718634049287134;184.4311010470281
451;3.564362801426495;3.981751521202857;21.558988120542253
452;1.2026712690723407;3.0306913607308514;280.2551958857459
453;1.236304270744314;0.4503442277627717;347.74673869855764
454;1.410653362767797;1.8144046552763031;55.085938058092765
455;3.2208455014775916;0.10357755227288656;85.5284818988868
456;0.47906297400289233;3.5365730168279996;248.3785848938807
457;2.3793115885320826;4.896385699263898;277.5830513768998
458;0.8041886795333902;4.895810467182184;230.86897158676467
459;1.2517071065469254;0.07101156533198372;311.7969653693706
460;4.869920867217144;2.466698501854863;289.90854146255015
461;0.5178670333098973;0.8130801516470315;340.88571041961336
462;2.1374673050122417;4.179876356590704;340.48791740395455
463;2.7530855373851675;3.344608440351359;137.85826682875663
464;0.43104346970252116;4.25388215320084;35.957331098430984
465;1.8050649691082687;0.6618326553531123;192.95925716165627
466;2.0639395357540007;1.588347723468887;308.70939782192573
467;4.928065815142938;4.214514978544351;162.4088487179684
468;0.514921804668082;0.3028270629910934;319.78516863500084
469;4.79028113917663;3.4951784771906667;6.486570931417908
470;1.871327251907298;0.12513995905573894;173.4539913518284
471;3.326789222145605;1.5413673946997652;191.90399163282297
472;1.3230158729822217;0.8704678910210623;183.47717938779348
473;4.2605583236271825;4.850925524989746;233.1410170532366
474;2.0994357949571727;2.3718061468792495;94.47864131282756
475;0.32095092068110675;3.901220105414638;72.82610114976325
476;0.5840100750886956;0.2718307370063433;47.3632934289551
477;0.636908381949568;0.7087849194846685;180.26197758803
478;1.5172091004738393;4.291414079676413;177.72615725629575
479;3.918298653588195;2.030812937931528;186.47456425235933
480;2.853958163670052;3.6401737343842626;335.82990213737247
481;3.7896671667745836;0.3800235477418945;193.1769863421463
482;0.1166680800947939;0.8367762929768591;99.8286168777765
483;0.16034702839141157;1.4449029746256588;330.29648551609887
484;1.1616645131390924;3.007001502663882;245.21829648008395
485;0.30578348414185497;1.8111704170731902;258.64274909771126
486;1.518367508615337;2.733511478044381;248.01114915893814
487;2.2979593925092074;0.6891417923955989;279.47591980642676
488;4.310537940673839;1.365328260341524;318.4749710324611
489;2.3385949960743613;3.5794078101842226;234.7208622154219
490;0.3489171567516902;4.0041007695974145;187.62155692430187
491;0.20830708804394082;1.543426275580662;188.05840227285066
492;1.1373395289828254;3.789310732649435;198.8804477195383
493;0.055519785082190354;4.024262229724777;11.217445332215288
494;0.09284572152373771;4.204785113162119;306.5435865501761
495;3.2417398526127617;0.5621420261984206;130.08458425281813
496;0.9594379593294738;3.5954535953841242;338.07584581251933
497;4.290614061465511;0.7817383768171277;240.17942971342808
498;1.824627017615727;2.4562954099593797;237.4294075356673
499;1.013800874784453;4.626586511361098;81.94461495124366
500;4.462093158149065;4.937917227215255;274.81130233430946
501;1.5481982384482318;5.126488157813913e-05;95.2122791148578
502;2.676530030225025;4.997704318776311;157.86525733288343
503;1.1885965045636515;4.8482936872852695;354.0988339093102
504;3.4868498533466745;0.07607282529759896;252.0736991491653
505;4.952994304546233;2.3926596115304353;95.91164587849588
506;2.4868656894350485;2.5164802547197795;209.07209540548735
507;0.04003786136691223;3.11566683945764;46.20767952404699
508;1.0470755685560085;4.6943251124780865;125.91708882203457
509;1.0277309158331165;3.5531687025913925;232.58178947773177
510;0.2262264867719227;3.738931809524054;168.9944798034
511;0.747341165610893;3.605185368436339;212.61563509441973
512;3.326319162527586;1.921168100178855;1.6677971811912684
513;3.9425314522782005;3.4322808575593284;298.4499283372624
514;4.535819094283678;3.84066142695021;147.50771645535892
