particle_id;x_coordinate;y_coordinate;particle_radius
218;18.384715678572107;18.541388477338955;0.25
219;9.998155334791372;1.8383411068594158;0.25
220;12.690221100570325;13.683470427727226;0.25
221;11.642550449207745;5.403254541015194;0.25
222;11.577018492382507;18.38934262208452;0.25
223;6.371575701643426;5.472897316826561;0.25
224;4.439789683448582;7.2045241686262385;0.25
225;12.164657635951183;1.3235650707944635;0.25
226;16.483144062407337;14.6073710644776;0.25
227;12.199706035567026;11.011334230645481;0.25
228;18.462880495691977;7.593543059208871;0.25
229;1.159681899360292;5.743124568116005;0.25
230;14.339458976090821;18.609366910737148;0.25
231;18.200537481251096;3.188790068671843;0.25
232;15.968850027548738;9.623093454301;0.25
233;13.380672374050906;4.114159135360087;0.25
234;0.7182360230625928;4.389555263652857;0.25
235;0.35913361844047254;7.178626439974849;0.25
236;14.399031080784518;7.0923903972059605;0.25
237;11.538925534453393;12.537381702519975;0.25
238;10.644880298717815;2.670443554634274;0.25
239;17.086574642037313;19.604229236398783;0.25
240;10.346769375354048;14.369051316742137;0.25
241;4.740832372195771;8.768698575979982;0.25
242;7.861647977739401;6.160139522242991;0.25
243;2.8252936958050157;2.0956505612388843;0.25
244;8.778044606618757;14.435733904925716;0.25
245;11.709638579283332;3.3542737660734567;0.25
246;11.694561555363086;18.970549506901786;0.25
247;7.879571122730001;2.5266133512204725;0.25
248;15.401612168509377;16.573614378139453;0.25
249;2.7662553952725766;15.883918256443756;0.25
250;11.175925402831643;16.85695199859938;0.25
251;14.441900313085426;18.10582125720729;0.25
252;13.538629300350324;14.65921536988887;0.25
253;16.885466959182462;3.705791243981633;0.25
254;1.9004748116724968;1.2318173324604653;0.25
255;12.6219127116779;10.15434354672777;0.25
256;7.842947010347936;15.918176231865623;0.25
257;12.68130809220934;13.119192588842292;0.25
258;1.3523911625604423;4.762698083946592;0.25
259;14.11396666950743;3.707385888987036;0.25
260;18.036084380142455;3.1522571197632288;0.25
261;16.08382825517538;14.533064711680412;0.25
262;2.919840175029842;3.2388154095152877;0.25
263;19.018862531636657;4.473217243708884;0.25
264;14.529447011687635;13.841465385370228;0.25
265;0.0662473046439005;14.90172293827889;0.25
266;0.8064972712032636;12.46199104895914;0.25
267;2.6750427638478236;10.806876014719036;0.25
268;12.309485440012313;11.193658910895559;0.25
269;2.0717323499242624;5.01593562264369;0.25
270;13.366686159641628;18.784124647767033;0.25
271;11.19482907967849;3.0015891674225603;0.25
272;1.4726609265110047;11.21717136398934;0.25
273;14.796577944942586;14.301027607065526;0.25
274;3.0727844687852413;6.399967011362335;0.25
275;7.081430616132365;19.743995024640697;0.25
276;8.191398497325014;11.340398680340078;0.25
277;10.123135563930576;16.72301022370152;0.25
278;2.221922638265552;16.610887801416716;0.25
279;14.145417593041484;0.6150780813712431;0.25
280;14.471067147547975;8.065996992239048;0.25
281;7.368081299303039;13.925658420728462;0.25
282;18.084180572004716;3.167036588714607;0.25
283;5.299649938335326;8.111217824295558;0.25
284;2.603599077646641;1.2993538854294306;0.25
285;0.2754562026616836;13.130778315235798;0.25
286;10.662295127782972;9.449676899486459;0.25
287;16.029025910143424;8.0963967365239;0.25
288;17.628487183157596;4.877605327342948;0.25
289;14.90191401086645;6.39175547633505;0.25
290;17.92391006452997;8.648533802483565;0.25
291;3.1344732267305053;14.912570448342278;0.25
292;12.324123188841599;10.246282364750297;0.25
293;13.252749974762171;8.89426954884371;0.25
294;11.07043445914215;8.16446634249962;0.25
295;9.016578522459975;4.633015867962889;0.25
296;10.866220700894644;6.467989271704198;0.25
297;5.63752671597237;5.651804995667069;0.25
298;9.754877866287151;2.923912869306582;0.25
299;9.17296059047013;9.829493793794239;0.25
300;1.7420417543365674;7.848487641583233;0.25
